user_id,user_segment,country,signup_date,product_id,product_name,brand,category,event_type,price,timestamp
224,casual,Indonesia,2024-09-23,32.0,Air Fryer,Xiaomi,Home,click,-1620,1778597805
342,buyer,Singapore,2025-03-23,20.0,Jacket,Zara,Fashion,purchase,200,1778597805
8,casual,Malaysia,2024-07-13,,Curtains,Ikea,Home,invalid,120,1778597805
unknown_user,browser,Malaysia,2026-04-04,53.0,Sunscreen,Nivea,Beauty,view,35,1778597805
,casual,Singapore,2025-08-31,54.0,Body Lotion,Dove,Beauty,view,-25,1778597805
343,casual,Malaysia,2025-02-03,34.0,Blender,Philips,Home,invalid,100,1778597805
171,browser,Malaysia,2025-06-06,3.0,MacBook Pro,Apple,Electronics,click,2500,1778597805
287,casual,Singapore,2026-03-17,,Smart Watch,Fitbit,Electronics,invalid,1200,1778597805
,casual,Indonesia,2025-08-07,4.0,Dell XPS 13,Dell,Electronics,view,1800,1778597805
281,buyer,Thailand,2024-11-01,30.0,Watch,Casio,Fashion,invalid,250,1778597805
323,browser,Singapore,2024-08-15,41.0,Bed Frame,Ikea,Home,view,8100,1778597805
156,casual,Malaysia,2025-09-22,12.0,Wireless Mouse,Logitech,Electronics,view,80,1778597805
,browser,Singapore,2025-02-26,44.0,Curtains,Ikea,Home,view,120,1778597805
unknown_user,buyer,Malaysia,2025-10-24,4605.0,Bed Frame,Ikea,Home,click,900,1778597805
57,buyer,Singapore,2024-11-12,37.0,Microwave Oven,Samsung,Home,view,250,1778597805
354,casual,Singapore,2024-08-12,52.0,Makeup Kit,Maybelline,Beauty,purchase,120,1778597805
5,browser,Malaysia,2025-05-30,24.0,Sunglasses,Ray-Ban,Fashion,view,180,1778597805
447,casual,Malaysia,2024-06-04,18.0,Jeans,Levi's,Fashion,view,80,1778597805
209,buyer,Malaysia,2025-05-07,12.0,Wireless Mouse,Logitech,Electronics,view,80,1778597805
424,casual,Malaysia,2024-07-20,70.0,Self Development Book,Penguin,Books,purchase,40,1778597805
14,browser,Malaysia,2025-05-25,2.0,Samsung Galaxy S23,Samsung,Electronics,view,1000,1778597805
267,buyer,Malaysia,2025-10-03,33.0,Vacuum Cleaner,Dyson,Home,purchase,300,1778597805
252,casual,Thailand,2026-02-12,4962.0,Wall Clock,Generic,Home,click,-40,1778597805
297,buyer,Malaysia,2025-06-09,9.0,Smart Watch,Fitbit,Electronics,purchase,400,1778597805
485,browser,Philippines,2025-10-20,,Samsung Galaxy S23,Samsung,,view,1000,1778597805
354,buyer,Malaysia,2024-05-28,53.0,Sunscreen,Nivea,Beauty,purchase,35,1778597805
400,buyer,Malaysia,2026-03-10,4973.0,Business Strategy Book,Harvard Press,Books,purchase,240,1778597805
,buyer,Malaysia,2024-09-30,61.0,Treadmill,Technogym,Sports,purchase,1500,1778597805
206,buyer,Malaysia,2024-06-17,16.0,Running Shoes,Nike,Fashion,click,-120,1778597805
60,browser,Singapore,2025-04-22,35.0,Rice Cooker,Panasonic,Home,view,120,1778597805
401,buyer,Philippines,2026-01-29,1656.0,Self Development Book,Penguin,Books,purchase,40,1778597805
69,buyer,Singapore,2025-09-26,12.0,Wireless Mouse,Logitech,Electronics,invalid,-80,1778597805
32,casual,Malaysia,2024-07-02,2986.0,Sandals,Havaianas,Fashion,purchase,70,1778597805
unknown_user,casual,Malaysia,2024-07-22,35.0,Rice Cooker,Panasonic,Home,view,120,1778597805
71,browser,Malaysia,2026-03-28,44.0,Curtains,Ikea,,view,120,1778597805
420,browser,Malaysia,2025-01-17,42.0,Sofa,Ikea,Home,view,1200,1778597805
123,buyer,Malaysia,2026-03-10,46.0,Face Cleanser,Nivea,Beauty,click,30,1778597805
,casual,Thailand,2025-06-02,30.0,Watch,Casio,,click,250,1778597805
412,buyer,Malaysia,2025-11-07,,Perfume,Dior,Beauty,view,150,1778597805
319,browser,Malaysia,2024-10-22,3282.0,Dell XPS 13,Dell,Electronics,click,1800,1778597805
126,browser,Malaysia,2026-04-07,6.0,Samsung Tablet,Samsung,,view,700,1778597805
33,buyer,Indonesia,2025-09-18,1097.0,Dress,H&M,Fashion,purchase,120,1778597805
374,browser,Singapore,2025-09-15,,Backpack,Adidas,Fashion,view,100,1778597805
321,browser,Thailand,2026-04-08,,Gym Bag,Nike,Sports,view,-90,1778597805
127,casual,Singapore,2024-10-02,8.0,AirPods Pro,Apple,Electronics,view,250,1778597805
158,buyer,Singapore,2025-03-05,57.0,Basketball,Nike,Sports,view,150,1778597805
422,buyer,Malaysia,2025-06-02,2826.0,Hair Dryer,Philips,Beauty,purchase,80,1778597805
,browser,Singapore,2024-12-29,30.0,Watch,Casio,Fashion,view,-250,1778597805
232,browser,Malaysia,2024-12-14,15.0,Bluetooth Speaker,JBL,Electronics,view,120,1778597805
,casual,Vietnam,2024-10-04,16.0,Running Shoes,Nike,Fashion,invalid,-120,1778597805
319,casual,Malaysia,2025-01-28,47.0,Moisturizer,Nivea,,purchase,40,1778597805
436,casual,Malaysia,2025-02-09,39.0,Dining Table,Ikea,,view,800,1778597805
175,browser,Malaysia,2026-02-11,29.0,Sandals,Havaianas,,view,70,1778597805
456,casual,Singapore,2026-03-20,1.0,iPhone 15,Apple,Electronics,purchase,1200,1778597805
94,browser,Malaysia,2024-06-18,13.0,4K Monitor,LG,Electronics,view,4200,1778597805
78,browser,Singapore,2025-04-25,,Leather Belt,Levi's,,view,120,1778597805
176,browser,Singapore,2025-05-20,4960.0,Microwave Oven,Samsung,Home,click,250,1778597805
201,casual,Indonesia,2024-08-08,1.0,iPhone 15,Apple,Electronics,view,1200,1778597805
139,browser,Singapore,2024-11-05,3532.0,Sandals,Havaianas,Fashion,view,70,1778597805
126,buyer,Malaysia,2025-07-20,3139.0,Mechanical Keyboard,Logitech,Electronics,purchase,150,1778597805
93,casual,Indonesia,2024-09-25,25.0,Leather Belt,Levi's,Fashion,view,540,1778597805
99,buyer,Thailand,2024-06-26,7.0,Sony Headphones,Sony,Electronics,purchase,300,1778597805
9,browser,Thailand,2024-12-06,,Hair Dryer,Philips,Beauty,view,80,1778597805
467,browser,Thailand,2024-09-09,55.0,Nail Polish,O.P.I,Beauty,view,15,1778597805
443,browser,Indonesia,2024-07-11,4715.0,Nail Polish,O.P.I,Beauty,view,15,1778597805
unknown_user,casual,Malaysia,2024-09-06,2259.0,Python Programming Book,O'Reilly,,view,50,1778597805
400,buyer,Malaysia,2024-06-15,62.0,Cycling Helmet,Giro,Sports,purchase,-80,1778597805
459,buyer,Indonesia,2025-02-06,58.0,Tennis Racket,Wilson,Sports,purchase,200,1778597805
489,casual,Malaysia,2024-09-12,34.0,Blender,Philips,Home,click,100,1778597805
444,browser,Vietnam,2025-12-26,3.0,MacBook Pro,Apple,Electronics,invalid,2500,1778597805
unknown_user,buyer,Thailand,2024-05-18,27.0,Sports Shorts,Nike,Fashion,purchase,50,1778597805
208,buyer,Philippines,2025-09-30,2366.0,Bed Frame,Ikea,Home,invalid,900,1778597805
78,casual,Malaysia,2024-12-10,35.0,Rice Cooker,Panasonic,Home,click,120,1778597805
373,browser,Philippines,2026-03-17,22.0,Hoodie,Puma,Fashion,view,90,1778597805
213,casual,Philippines,2024-12-02,33.0,Vacuum Cleaner,Dyson,Home,view,300,1778597805
90,browser,Singapore,2024-06-14,62.0,Cycling Helmet,Giro,Sports,click,80,1778597805
,casual,Malaysia,2025-08-17,30.0,Watch,Casio,Fashion,purchase,250,1778597805
,browser,Malaysia,2025-02-07,17.0,Sneakers,Adidas,Fashion,view,150,1778597805
476,browser,Malaysia,2025-12-10,1.0,iPhone 15,Apple,,view,1200,1778597805
350,browser,Malaysia,2024-11-05,1977.0,Hair Dryer,Philips,Beauty,click,-80,1778597805
295,buyer,Malaysia,2024-10-29,14.0,External SSD,Samsung,Electronics,purchase,200,1778597805
unknown_user,casual,Malaysia,2025-02-23,4.0,Dell XPS 13,Dell,Electronics,view,1800,1778597805
220,casual,Thailand,2024-10-13,68.0,Machine Learning Guide,O'Reilly,,view,80,1778597805
460,browser,Indonesia,2024-09-29,21.0,Dress,H&M,Fashion,view,-120,1778597805
451,casual,Singapore,2025-05-28,15.0,Bluetooth Speaker,JBL,Electronics,click,1080,1778597805
245,browser,Thailand,2026-04-22,8.0,AirPods Pro,Apple,Electronics,view,250,1778597805
83,casual,Indonesia,2025-02-02,28.0,Formal Shirt,Zara,Fashion,click,90,1778597805
,browser,Singapore,2025-06-14,,Desk Lamp,Philips,Home,click,50,1778597805
114,browser,Malaysia,2024-12-19,60.0,Dumbbells,Decathlon,Sports,view,150,1778597805
486,browser,Thailand,2024-12-13,2.0,Samsung Galaxy S23,Samsung,Electronics,click,5000,1778597805
70,buyer,Singapore,2025-02-04,24.0,Sunglasses,Ray-Ban,Fashion,click,-180,1778597805
unknown_user,browser,Indonesia,2025-02-22,48.0,Lipstick,Maybelline,Beauty,invalid,125,1778597805
426,casual,Malaysia,2024-07-06,,Self Development Book,Penguin,Books,click,40,1778597805
unknown_user,buyer,Thailand,2025-11-10,27.0,Sports Shorts,Nike,Fashion,click,300,1778597805
191,browser,Malaysia,2025-11-19,1.0,iPhone 15,Apple,Electronics,view,1200,1778597805
457,browser,Indonesia,2026-03-14,3.0,MacBook Pro,Apple,Electronics,invalid,2500,1778597805
unknown_user,casual,Philippines,2024-07-03,63.0,Skipping Rope,Decathlon,Sports,view,20,1778597805
120,browser,Malaysia,2025-01-12,13.0,4K Monitor,LG,Electronics,view,600,1778597805
321,browser,Indonesia,2025-04-11,23.0,Cap,Nike,Fashion,view,30,1778597805
377,casual,Malaysia,2025-04-26,59.0,Yoga Mat,Decathlon,Sports,view,60,1778597805
407,browser,Indonesia,2026-02-11,50.0,Shampoo,Dove,Beauty,view,20,1778597805
267,casual,Philippines,2024-11-23,,Cap,Nike,Fashion,view,30,1778597805
256,browser,Vietnam,2024-10-03,28.0,Formal Shirt,Zara,Fashion,view,630,1778597805
477,casual,Singapore,2024-09-11,4.0,Dell XPS 13,Dell,,view,1800,1778597805
,buyer,Malaysia,2026-01-29,30.0,Watch,Casio,Fashion,view,250,1778597805
233,browser,Singapore,2026-01-18,46.0,Face Cleanser,Nivea,Beauty,click,120,1778597805
unknown_user,casual,Malaysia,2025-05-04,59.0,Yoga Mat,Decathlon,Sports,purchase,60,1778597805
23,casual,Malaysia,2025-04-06,33.0,Vacuum Cleaner,Dyson,Home,view,300,1778597805
unknown_user,browser,Malaysia,2025-02-17,17.0,Sneakers,Adidas,Fashion,view,150,1778597805
454,browser,Malaysia,2025-07-11,56.0,Football,Adidas,Sports,click,40,1778597805
128,buyer,Vietnam,2024-06-12,,Makeup Kit,Maybelline,Beauty,invalid,120,1778597805
unknown_user,casual,Singapore,2025-04-23,12.0,Wireless Mouse,Logitech,Electronics,view,80,1778597805
237,browser,Malaysia,2025-02-01,20.0,Jacket,Zara,Fashion,invalid,200,1778597805
481,browser,Thailand,2024-05-30,2246.0,Running Shoes,Nike,Fashion,view,120,1778597805
,casual,Malaysia,2024-12-12,25.0,Leather Belt,Levi's,Fashion,purchase,60,1778597805
456,browser,Singapore,2026-02-04,65.0,Water Bottle,Stanley,Sports,view,25,1778597805
59,casual,Malaysia,2025-06-14,49.0,Perfume,Dior,Beauty,view,150,1778597805
,browser,Indonesia,2026-04-13,4915.0,Dress,H&M,Fashion,view,-120,1778597805
287,casual,Singapore,2025-03-20,,Sofa,Ikea,Home,click,12000,1778597805
98,browser,Singapore,2026-02-19,52.0,Makeup Kit,Maybelline,Beauty,view,840,1778597805
264,browser,Singapore,2025-07-19,8.0,AirPods Pro,Apple,Electronics,purchase,-250,1778597805
330,buyer,Thailand,2024-07-24,1553.0,Dumbbells,Decathlon,Sports,invalid,900,1778597805
172,casual,Thailand,2024-11-22,49.0,Perfume,Dior,,click,150,1778597805
388,casual,Malaysia,2024-08-20,59.0,Yoga Mat,Decathlon,Sports,view,-600,1778597805
22,browser,Malaysia,2025-12-21,35.0,Rice Cooker,Panasonic,Home,click,120,1778597805
353,browser,Malaysia,2025-07-22,69.0,Business Strategy Book,Harvard Press,Books,view,60,1778597805
240,browser,Singapore,2025-10-30,24.0,Sunglasses,Ray-Ban,Fashion,view,180,1778597805
unknown_user,browser,Thailand,2024-12-22,17.0,Sneakers,Adidas,Fashion,view,150,1778597805
156,browser,Indonesia,2025-05-24,22.0,Hoodie,Puma,,view,90,1778597805
113,browser,Malaysia,2025-04-01,63.0,Skipping Rope,Decathlon,Sports,view,20,1778597805
458,browser,Thailand,2026-01-17,26.0,Backpack,Adidas,Fashion,view,900,1778597805
448,browser,Philippines,2025-04-14,53.0,Sunscreen,Nivea,Beauty,view,35,1778597805
unknown_user,buyer,Singapore,2024-10-16,,Leather Belt,Levi's,Fashion,view,180,1778597805
101,casual,Indonesia,2024-09-13,33.0,Vacuum Cleaner,Dyson,Home,invalid,2100,1778597805
437,casual,Malaysia,2024-10-16,23.0,Cap,Nike,Fashion,view,-30,1778597805
156,buyer,Malaysia,2025-10-20,62.0,Cycling Helmet,Giro,,click,80,1778597805
363,browser,Malaysia,2024-09-11,28.0,Formal Shirt,Zara,Fashion,view,90,1778597805
unknown_user,browser,Singapore,2025-08-05,25.0,Leather Belt,Levi's,,view,-60,1778597805
475,browser,Singapore,2025-09-24,4.0,Dell XPS 13,Dell,Electronics,click,1800,1778597805
,buyer,Thailand,2025-02-26,29.0,Sandals,Havaianas,Fashion,view,630,1778597805
232,browser,Malaysia,2025-11-26,30.0,Watch,Casio,Fashion,view,250,1778597805
190,casual,Malaysia,2025-05-16,64.0,Gym Bag,Nike,Sports,view,90,1778597805
,casual,Thailand,2025-02-14,25.0,Leather Belt,Levi's,,invalid,60,1778597805
166,casual,Singapore,2025-03-03,,Electric Kettle,Tefal,Home,invalid,360,1778597805
65,browser,Indonesia,2025-10-31,1.0,iPhone 15,Apple,Electronics,view,12000,1778597805
unknown_user,buyer,Malaysia,2026-02-17,,Curtains,Ikea,Home,purchase,120,1778597805
272,buyer,Malaysia,2025-04-23,37.0,Microwave Oven,Samsung,Home,view,500,1778597805
,casual,Indonesia,2026-03-28,69.0,Business Strategy Book,Harvard Press,Books,invalid,60,1778597805
474,browser,Malaysia,2025-09-01,56.0,Football,Adidas,Sports,view,120,1778597805
382,browser,Philippines,2024-09-27,,Toaster,Philips,Home,view,70,1778597805
367,browser,Indonesia,2025-04-02,14.0,External SSD,Samsung,Electronics,view,200,1778597805
44,browser,Indonesia,2025-02-25,29.0,Sandals,Havaianas,Fashion,view,70,1778597805
184,casual,Vietnam,2024-06-16,1.0,iPhone 15,Apple,Electronics,purchase,1200,1778597805
,browser,Vietnam,2024-09-24,13.0,4K Monitor,LG,Electronics,view,600,1778597805
447,browser,Malaysia,2025-07-29,3395.0,Bluetooth Speaker,JBL,Electronics,view,120,1778597805
,buyer,Indonesia,2025-08-23,36.0,Electric Kettle,Tefal,Home,purchase,60,1778597805
497,browser,Malaysia,2026-03-03,41.0,Bed Frame,Ikea,Home,view,900,1778597805
247,casual,Malaysia,2026-04-01,3.0,MacBook Pro,Apple,Electronics,purchase,2500,1778597805
77,browser,Malaysia,2026-01-18,41.0,Bed Frame,Ikea,Home,view,-900,1778597805
430,buyer,Singapore,2024-09-29,55.0,Nail Polish,O.P.I,,view,15,1778597805
285,browser,Malaysia,2026-03-01,,Office Chair,Ikea,,click,200,1778597805
343,browser,Malaysia,2025-12-07,,Perfume,Dior,Beauty,view,-150,1778597805
285,buyer,Singapore,2025-11-15,18.0,Jeans,Levi's,Fashion,purchase,80,1778597805
498,browser,Thailand,2025-05-10,2025.0,Basketball,Nike,Sports,click,50,1778597805
unknown_user,browser,Thailand,2025-07-15,28.0,Formal Shirt,Zara,Fashion,view,-90,1778597805
441,browser,Singapore,2025-04-22,57.0,Basketball,Nike,Sports,view,50,1778597805
300,casual,Singapore,2025-12-02,30.0,Watch,Casio,Fashion,view,-250,1778597805
,browser,Thailand,2025-05-29,13.0,4K Monitor,LG,Electronics,click,-600,1778597805
495,browser,Malaysia,2025-09-20,,Sony Headphones,Sony,,view,300,1778597805
187,casual,Singapore,2025-03-31,69.0,Business Strategy Book,Harvard Press,Books,click,240,1778597805
142,browser,Thailand,2026-04-16,11.0,Mechanical Keyboard,Logitech,Electronics,click,-150,1778597805
67,browser,Malaysia,2026-01-15,,Samsung Tablet,Samsung,Electronics,click,700,1778597805
,browser,Singapore,2025-12-27,,Perfume,Dior,Beauty,view,150,1778597805
171,browser,Malaysia,2025-08-15,1642.0,Backpack,Adidas,,view,100,1778597805
470,browser,Malaysia,2025-05-23,50.0,Shampoo,Dove,Beauty,view,20,1778597805
315,browser,Thailand,2026-01-19,,iPad Air,Apple,Electronics,view,6300,1778597805
unknown_user,browser,Singapore,2024-12-16,18.0,Jeans,Levi's,Fashion,view,560,1778597805
63,casual,Indonesia,2025-12-22,26.0,Backpack,Adidas,Fashion,view,100,1778597805
122,browser,Malaysia,2024-06-27,3707.0,Watch,Casio,,view,750,1778597805
unknown_user,browser,Malaysia,2026-04-05,30.0,Watch,Casio,Fashion,view,250,1778597805
493,casual,Malaysia,2025-04-11,36.0,Electric Kettle,Tefal,Home,view,60,1778597805
241,buyer,Thailand,2025-06-04,36.0,Electric Kettle,Tefal,Home,click,-60,1778597805
203,buyer,Singapore,2025-01-24,,Water Bottle,Stanley,Sports,click,25,1778597805
262,browser,Malaysia,2025-08-19,3560.0,iPhone 15,Apple,Electronics,view,6000,1778597805
488,casual,Philippines,2024-06-10,58.0,Tennis Racket,Wilson,Sports,view,1200,1778597805
178,browser,Thailand,2026-02-17,23.0,Cap,Nike,Fashion,view,180,1778597805
197,buyer,Singapore,2024-12-16,36.0,Electric Kettle,Tefal,Home,purchase,60,1778597805
,casual,Singapore,2026-04-05,11.0,Mechanical Keyboard,Logitech,Electronics,click,-150,1778597805
,buyer,Singapore,2025-12-24,56.0,Football,Adidas,Sports,click,40,1778597805
113,browser,Thailand,2024-10-06,4601.0,Bed Frame,Ikea,Home,view,900,1778597805
265,casual,Singapore,2025-08-10,1887.0,Air Fryer,Xiaomi,Home,view,180,1778597805
457,browser,Indonesia,2025-07-28,2426.0,AirPods Pro,Apple,Electronics,click,-250,1778597805
205,browser,Malaysia,2024-09-18,,Dumbbells,Decathlon,Sports,view,150,1778597805
484,browser,Singapore,2025-08-20,48.0,Lipstick,Maybelline,Beauty,invalid,25,1778597805
369,browser,Malaysia,2024-06-26,,Water Bottle,Stanley,,view,25,1778597805
,buyer,Vietnam,2026-01-03,17.0,Sneakers,Adidas,,view,150,1778597805
363,casual,Malaysia,2024-10-06,70.0,Self Development Book,Penguin,Books,view,400,1778597805
24,browser,Singapore,2024-06-03,64.0,Gym Bag,Nike,Sports,click,90,1778597805
90,browser,Thailand,2026-04-05,40.0,Office Chair,Ikea,Home,view,200,1778597805
207,browser,Indonesia,2026-02-09,11.0,Mechanical Keyboard,Logitech,Electronics,view,150,1778597805
,browser,Indonesia,2025-03-08,61.0,Treadmill,Technogym,Sports,view,1500,1778597805
259,casual,Singapore,2025-08-14,33.0,Vacuum Cleaner,Dyson,Home,purchase,300,1778597805
unknown_user,buyer,Vietnam,2025-09-28,,Perfume,Dior,Beauty,view,150,1778597805
387,browser,Singapore,2024-07-29,62.0,Cycling Helmet,Giro,Sports,view,80,1778597805
105,browser,Malaysia,2024-12-22,23.0,Cap,Nike,,view,30,1778597805
,casual,Thailand,2024-07-06,2662.0,Vacuum Cleaner,Dyson,Home,click,300,1778597805
unknown_user,browser,Indonesia,2026-01-29,,Wall Clock,Generic,Home,view,40,1778597805
429,buyer,Malaysia,2024-11-23,13.0,4K Monitor,LG,,click,3000,1778597805
,casual,Philippines,2025-06-28,42.0,Sofa,Ikea,Home,click,-1200,1778597805
369,browser,Singapore,2025-02-23,10.0,Gaming Laptop,Asus,Electronics,view,17600,1778597805
423,browser,Malaysia,2025-12-09,28.0,Formal Shirt,Zara,,view,900,1778597805
302,browser,Indonesia,2025-02-22,25.0,Leather Belt,Levi's,Fashion,view,-60,1778597805
,browser,Singapore,2024-06-11,24.0,Sunglasses,Ray-Ban,Fashion,view,900,1778597805
202,buyer,Singapore,2025-07-01,15.0,Bluetooth Speaker,JBL,Electronics,click,120,1778597805
173,casual,Singapore,2024-10-17,3525.0,Body Lotion,Dove,Beauty,invalid,25,1778597805
353,buyer,Malaysia,2025-04-06,22.0,Hoodie,Puma,Fashion,purchase,90,1778597805
unknown_user,buyer,Malaysia,2025-11-04,3.0,MacBook Pro,Apple,Electronics,purchase,2500,1778597805
,browser,Malaysia,2025-03-30,44.0,Curtains,Ikea,,view,480,1778597805
49,casual,Singapore,2025-08-26,30.0,Watch,Casio,Fashion,purchase,250,1778597805
499,browser,Malaysia,2024-11-03,36.0,Electric Kettle,Tefal,Home,view,60,1778597805
447,casual,Thailand,2025-05-04,60.0,Dumbbells,Decathlon,Sports,click,150,1778597805
181,browser,Thailand,2024-07-23,33.0,Vacuum Cleaner,Dyson,Home,view,300,1778597805
,casual,Malaysia,2024-05-15,29.0,Sandals,Havaianas,Fashion,view,70,1778597805
230,browser,Singapore,2025-11-08,,Gym Bag,Nike,Sports,view,-90,1778597805
86,buyer,Philippines,2024-12-05,68.0,Machine Learning Guide,O'Reilly,Books,purchase,80,1778597805
unknown_user,browser,Malaysia,2025-10-12,62.0,Cycling Helmet,Giro,Sports,view,80,1778597805
37,buyer,Malaysia,2025-10-06,35.0,Rice Cooker,Panasonic,Home,invalid,120,1778597805
244,casual,Singapore,2025-04-12,62.0,Cycling Helmet,Giro,Sports,view,80,1778597805
,browser,Malaysia,2025-09-29,63.0,Skipping Rope,Decathlon,,click,20,1778597805
128,casual,Singapore,2025-08-15,63.0,Skipping Rope,Decathlon,Sports,purchase,20,1778597805
261,casual,Malaysia,2025-09-22,,iPad Air,Apple,Electronics,invalid,900,1778597805
146,buyer,Indonesia,2025-01-13,26.0,Backpack,Adidas,Fashion,invalid,800,1778597805
472,browser,Thailand,2026-05-01,28.0,Formal Shirt,Zara,Fashion,click,90,1778597805
,browser,Malaysia,2025-12-20,39.0,Dining Table,Ikea,Home,view,800,1778597805
,browser,Singapore,2024-11-13,1.0,iPhone 15,Apple,Electronics,invalid,1200,1778597805
348,buyer,Singapore,2025-04-15,18.0,Jeans,Levi's,Fashion,purchase,400,1778597805
276,buyer,Singapore,2026-05-12,49.0,Perfume,Dior,Beauty,click,150,1778597805
70,casual,Malaysia,2025-08-12,59.0,Yoga Mat,Decathlon,Sports,view,540,1778597805
unknown_user,buyer,Malaysia,2025-03-03,66.0,Python Programming Book,O'Reilly,Books,click,50,1778597805
unknown_user,casual,Singapore,2025-10-16,,Perfume,Dior,Beauty,view,150,1778597805
294,casual,Indonesia,2025-07-15,11.0,Mechanical Keyboard,Logitech,Electronics,view,1500,1778597805
341,browser,Singapore,2025-12-02,65.0,Water Bottle,Stanley,Sports,view,25,1778597805
291,browser,Malaysia,2024-06-09,12.0,Wireless Mouse,Logitech,Electronics,view,80,1778597805
81,casual,Indonesia,2024-11-10,4453.0,4K Monitor,LG,Electronics,click,600,1778597805
243,browser,Singapore,2024-11-01,63.0,Skipping Rope,Decathlon,Sports,click,120,1778597805
